ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,City,Neightbourhood,Links,Description,Date_Scraped,District,nom_barri
id2376004365644,"Piso  Riera de cassoles. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",359000,3,1,80,4488,FLAT,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_putget_farro-barcelona-i2376004365644.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta de 80 m2 según información del catastro. Consta de 3 habitaciones (una doble, una individual y otra a modo...",2023-06-23,Sarrià-Sant Gervasi,el Putxet i el Farró
id4975004333502,Piso  en  L´Antiga Esquerra de l´Eixample. Piso de 4 dormitorios con 7m² terraza en venta en eixample izqui,650000,4,2,129,5039,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-de_4_dormitorios_con_7m2_terraza_en_venta_en_eixample_izqui_l_antiga_esquerra_de_l_eixample-barcelona-i4975004333502.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Ubicado en un edificio modernista, a pocos pasos de la calle Enric Granados, este piso cuenta con la ubicación más popul...",2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id4975004333398,Piso  en  Sagrada Família. Piso de obra nueva de 3 dormitorios con 8m² terraza en venta en,673000,3,2,100,6730,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-de_obra_nueva_de_3_dormitorios_con_8m2_terraza_en_venta_en_sagrada_familia-barcelona-i4975004333398.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,Sardenya 350-352 comprende tres antiguas naves industriales que han sido completamente renovadas para albergar 66 maravi...,2023-06-23,Eixample,la Sagrada Família
id21572004122268,Piso  en  Balmes 433. Ático de lujo amueblado de 75m² con 2 grandes terrazas en balmes,1150000,3,2,75,15333,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-atico_de_lujo_amueblado_de_75m2_con_2_grandes_terrazas_en_balmes_balmes_433_sant_gervasi_bonanova-barcelona-i21572004122268.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Fantástico ático totalmente amueblado y equipado en venta de 75m² con dos terrazas, una de 43m² orientada al Passatge de...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id41022004397859,"Piso  en  Carrer carme, 106. Obra nueva",255000,3,1,81,3148,FLAT,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-obra_nueva_calle_carme_106_raval-barcelona-i41022004397859.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En el distrito de Ciutat Vella, en pleno barrio del Raval, les ofrecemos una promoción de 6 viviendas con superficies qu...",2023-06-23,Ciutat Vella,el Raval
id29169000001779,Piso  Carrer de muntaner,1275000,5,4,240,5313,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-sant_gervasi_bonanova-barcelona-i29169000001779.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡Bienvenido a la oportunidad de adquirir un excepcional piso de alto standing en el exclusivo barrio de La Bonanova en B...,2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id27066000000399,Piso  en  Barri de les Corts. Imponente luminosa vivienda de 105 m2  con un diseño espectacula,478000,3,2,105,4552,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-imponente_luminosa_vivienda_de_105_m2_con_un_diseno_espectacula_barri_de_les_corts-barcelona-i27066000000399.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En una inmejorable ubicación, cercano al Corte Ingles de Diagonal y el Centro Comercial L'Illa, nos encontramos esta esp...",2023-06-23,Les Corts,les Corts
id4975004333096,Piso  en  Sant Gervasi - Galvany. En venta piso reformado de 123 m² según catastro con una estupen,780000,3,3,123,6341,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-en_venta_reformado_de_123_m2_segun_catastro_con_una_estupen_sant_gervasi_galvany-barcelona-i4975004333096.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Accedemos al piso a través de un recibidor con armarios en su derecha. A su izquierda, tenemos una amplia habitación ind...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id2875004275314,Piso  en  Carrer d'aragó 577. Piso con 3 habitaciones con ascensor,299000,3,2,89,3360,FLAT,Barcelona,El Camp de l´Arpa del Clot,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calle_d_arago_577_el_camp_de_l_arpa_del_clot-barcelona-i2875004275314.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda amplia con 3 habitaciones más trastero-despensa dentro de la vivienda, baño y aseo, posibilidad de reformar est...",2023-06-23,Sant Martí,el Camp de l'Arpa del Clot
id4840004296727,Piso  Carrer de bailèn. Espectacular piso reformado con elementos originales en el quadr,863000,3,2,146,5911,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-espectacular_reformado_con_elementos_originales_en_el_quadr_dreta_de_l_eixample-barcelona-i4840004296727.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,Espectacular piso reformado con elementos originales en el Quadrat d'Or.  Este piso reformado recientemente está en pe...,2023-06-23,Eixample,la Dreta de l'Eixample
id27066000000409,Dúplex  en  La Marina del Port. Duplex de lujo totalmente exterior con gran terraza,475000,4,2,153,3105,DUPLEX,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-duplex-de_lujo_totalmente_exterior_con_gran_terraza_la_marina_del_port-barcelona-i27066000000409.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Redefiniendo el lujo, le presentamos esta exclusiva vivienda, ubicada en la prestigioso edificio de la Llave de Oro cons...",2023-06-23,Sants-Montjuïc,la Marina de Port
id4840004296865,Piso  Rambla de catalunya. Espectacular piso de lujo reformado en finca regia de rambla cat,1295000,3,4,145,8931,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-espectacular_de_lujo_reformado_en_finca_regia_de_rambla_cat_dreta_de_l_eixample-barcelona-i4840004296865.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,Espectacular piso de lujo reformado en finca regia de Rambla Catalunya.  Este impresionante piso reformado a estrenar...,2023-06-23,Eixample,la Dreta de l'Eixample
id27066000000407,Piso  en  Vila de Gràcia. Piso totalmente exterior con luz natural todo el día y terraza s,475000,3,2,105,4524,FLAT,Barcelona,Vila de Gràcia,https://www.habitaclia.com/comprar-piso-totalmente_exterior_con_luz_natural_todo_el_dia_y_terraza_s_vila_de_gracia-barcelona-i27066000000407.htm?pag=3&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Con una ubicación inmejorable en La Vila de Gràcia, presentamos este maravilloso inmueble en perfecto estado, TOTALMENTE...",2023-06-23,Gràcia,la Vila de Gràcia
id21311004317147,"Piso  en  Carrer de sardenya 271. Alto, reformado, mucha luz, vistas, techos altos, ascensor aprob",410000,2,1,84,4881,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-alto_reformado_mucha_luz_vistas_techos_altos_ascensor_aprob_calle_de_sardenya_271_sagrada_familia-barcelona-i21311004317147.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En el corazón de Barcelona, en una hermosa finca de principios de siglo, encontramos esta espectacular vivienda completa...",2023-06-23,Eixample,la Sagrada Família
id531205771136,"Piso  Via augusta. Piso con 4 habitaciones amueblado con ascensor, parking, calefac",880000,4,3,168,5238,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_amueblado_con_ascensor_parking_calefac_dreta_de_l_eixample-barcelona-i531205771136.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Espectacular vivienda de 168 m² situada a pocos minutos de Paseo de Gracia y Avenida Diagonal, en una de las zonas más e...",2023-06-23,Eixample,la Dreta de l'Eixample
id531205770878,"Piso  Valencia. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",530000,3,2,108,4907,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_l_antiga_esquerra_de_l_eixample-barcelona-i531205770878.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Situado en una zona privilegiada de ""La Antigua Izquierda del Eixample"", nos permite un estilo de vida único de la ciu...",2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id4975004333225,Ático  en  St. Pere - Sta. Caterina - El Born. Ático en excelentes condiciones de 2 dormitorios con dos terraza,675000,2,1,75,9000,PENTHOUSE,Barcelona,St. Pere,https://www.habitaclia.com/comprar-atico-en_excelentes_condiciones_de_2_dormitorios_con_dos_terraza_st_pere_sta_caterina_el_born-barcelona-i4975004333225.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Este exquisito piso goza de una excelente ubicación en la mejor zona del Born, en el corazón de Barcelona. Destaca por t...",2023-06-23,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
id23591004308094,"Ático  Carrer de casp. Ático con 5 habitaciones con ascensor, calefacción y aire acondi",695000,5,3,135,5148,PENTHOUSE,Barcelona,Fort Pienc,https://www.habitaclia.com/comprar-atico-con_5_habitaciones_con_ascensor_calefaccion_y_aire_acondi_fort_pienc-barcelona-i23591004308094.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La Casa Agency presenta una propiedad única y exclusiva en el prestigioso barrio de Fort Pienc, Barcelona. Te presentamo...",2023-06-23,Eixample,el Fort Pienc
id38865000000365,Piso  Muntaner. Piso en venta en l'eixample esquerra,978000,6,2,200,4890,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-en_venta_en_l_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i38865000000365.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Situado a pocos metros de Avinguda Diagonal, en una de las ubicaciones más comerciales de la zona, a 5 minutos de Plaça...",2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id5352001946922,Piso  en  Dreta de l´Eixample. Piso de 156 m2 en venta en eixample dret,690000,4,2,156,4423,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-de_156_m2_en_venta_en_eixample_dret_dreta_de_l_eixample-barcelona-i5352001946922.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO A REFORMAR JUNTO A PASSEIG DE SANT JOAN  Berkshire Hathaway HomeServices Barcelona, consultora especializada en l...",2023-06-23,Eixample,la Dreta de l'Eixample
id21241000011813,"Piso  Fontrodona. Piso de 39 m² en poble sec, dispone 1 habitación , baño y cocina",160000,1,1,39,4103,FLAT,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-de_39_m2_en_poble_sec_dispone_1_habitacion_bano_y_cocina_el_poble_sec_parc_de_montjuic-barcelona-i21241000011813.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"REF: 002208A  Piso moderno totalmente reformada, dispone de 1 Habitación doble equipada. La vivienda esta situada en P...",2023-06-23,Sants-Montjuïc,el Poble-sec
id12792003590986,"Piso  Travessera les corts. Familiar, práctico y lleno de luz",695000,4,3,166,4187,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-familiar_practico_y_lleno_de_luz_barri_de_les_corts-barcelona-i12792003590986.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Travessera de Les Corts - Gran Via de Carlos III - La Maternitat i Sant Ramon - Les Corts de Sarrià  Espaciosa, lumino...",2023-06-23,Les Corts,les Corts
id613003427351,"Piso  Barcelona - corts catalanes. Soleado, céntrico, exterior.",435000,3,2,96,4531,FLAT,Barcelona,Sant Antoni,https://www.habitaclia.com/comprar-piso-soleado_centrico_exterior_sant_antoni-barcelona-i613003427351.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda espaciosa en Sant Antoni, cerca de Pl. España y centro comercial de Las Arenas.   Amplio salón comedor, muy lu...",2023-06-23,Eixample,Sant Antoni
id2410004283222,Ático  Simo. Terraza de 47 m2. pasaje peatonal,395000,2,1,90,4389,PENTHOUSE,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-atico-terraza_de_47_m2_pasaje_peatonal_sagrada_familia-barcelona-i2410004283222.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vive tranquilo en un pasaje Peatonal y con una teraza de 47 m2.  En el Pasaje Simon , justo detrá de la Sagrada Familia...",2023-06-23,Eixample,la Sagrada Família
id3901004273041,Piso  Carrer del doctor fleming. Piso en venta en calle del doctor fleming,490000,1,1,60,8167,FLAT,Barcelona,Tres Torres,https://www.habitaclia.com/comprar-piso-en_venta_en_calle_del_doctor_fleming_tres_torres-barcelona-i3901004273041.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Singular Properties presenta este piso en la zona alta de la ciudad de Barcelona, ubicado en la zona de las Tres Torres...",2023-06-23,Sarrià-Sant Gervasi,les Tres Torres
id2328002583673,Piso  Carrer de pau alsina,565000,4,2,107,5280,FLAT,Barcelona,El Camp d´en Grassot i Gràcia Nova,https://www.habitaclia.com/comprar-piso-el_camp_d_en_grassot_i_gracia_nova-barcelona-i2328002583673.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,Fantástico piso en muy buen estado construido en una finca con piscina comunitaria a tan solo una calle de la estación d...,2023-06-23,Gràcia,el Camp d'en Grassot i Gràcia Nova
id684004350717,Piso  Avinguda de gaudí. Un piso reformado y luminoso con un balcón que rodea la vivienda,795000,3,2,122,6516,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-un_reformado_y_luminoso_con_un_balcon_que_rodea_la_vivienda_sagrada_familia-barcelona-i684004350717.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Les presentamos este excelente piso con vistas frontales de la Sagrada Familia, un piso reformado y luminoso con un balc...",2023-06-23,Eixample,la Sagrada Família
id531205771062,"Piso  Rocafort. Piso con 4 habitaciones con ascensor, calefacción y aire acondic",680000,4,3,146,4658,FLAT,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_la_nova_esquerra_de_l_eixample-barcelona-i531205771062.htm?pag=4&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Espectacular vivienda de 146 m² con un espacio exterior de 15 m², que se puede disfrutar durante todo el año, con sol di...",2023-06-23,Eixample,la Nova Esquerra de l'Eixample
id24038004387579,Piso  Carrer d'espronceda. Piso a reformar calle espronceda,255000,4,2,79,3228,FLAT,Barcelona,Navas,https://www.habitaclia.com/comprar-piso-a_reformar_calle_espronceda_navas-barcelona-i24038004387579.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,Atentos a este inmueble que os presentamos en Exclusiva en la calle Espronceda  Este piso de 79m2 consta de salón comed...,2023-06-23,Sant Andreu,Navas
id9861003834619,Piso  en  Raval. Acogedor piso en el raval.,189000,1,1,52,3635,FLAT,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-acogedor_en_el_raval_raval-barcelona-i9861003834619.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,Este original piso se encuentra ubicado en una calle histórica del barrio del Raval de Barcelona: la calle -Hospital. Es...,2023-06-23,Ciutat Vella,el Raval
id4672003200177,Piso  en  Gòtic. En el corazon del gotic,350000,1,1,159,2201,FLAT,Barcelona,Gòtic,https://www.habitaclia.com/comprar-piso-en_el_corazon_del_gotic_gotic-barcelona-i4672003200177.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso totalmente a reformar, actualmente casi diafano, atelier de arte. se encuentra a escasos metros de la Basilica San...",2023-06-23,Ciutat Vella,el Barri Gòtic
id12677002775461,Piso  De la conca de tremp. Piso con 3 habitaciones con ascensor,175000,3,1,65,2692,FLAT,Barcelona,Carmel,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_carmel-barcelona-i12677002775461.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso exterior en venta en buen estado de 65 m. La vivienda es muy luminosa y se distribuye en dos habitaciones individua...,2023-06-23,Horta-Guinardó,el Carmel
id21311004317148,"Ático  en  Avinguda de madrid 200. Ático reformado único, terraza con vistas 4 orientaciones, sol t",455000,4,1,105,4333,PENTHOUSE,Barcelona,Sants,https://www.habitaclia.com/comprar-atico-reformado_unico_terraza_con_vistas_4_orientaciones_sol_t_avenida_de_madrid_200_sants-barcelona-i21311004317148.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,En la mejor zona de Les Corts encontramos este espectacular ático recién reformado con terraza. La vivienda se ubica en...,2023-06-23,Sants-Montjuïc,Sants
id14766003121181,Piso  Travessera de les corts,425000,4,2,89,4775,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-barri_de_les_corts-barcelona-i14766003121181.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Inmueble exterior y muy luminoso. Dispone de salón-comedor con grandes ventanales y acceso a la terraza, habitación dobl...",2023-06-23,Les Corts,les Corts
id9861003834563,Piso  en  Gòtic. Luminoso piso a pocos metros de la rambla.,339000,2,2,89,3809,FLAT,Barcelona,Gòtic,https://www.habitaclia.com/comprar-piso-luminoso_a_pocos_metros_de_la_rambla_gotic-barcelona-i9861003834563.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Luminoso piso en el corazón del Gótico, concretamente frente a la plaza Real y a 40 metros de las Ramblas.   Este piso...",2023-06-23,Ciutat Vella,el Barri Gòtic
id40092000000272,Piso  en  Sants. Piso de una habitación en sants,225000,1,1,46,4891,FLAT,Barcelona,Sants,https://www.habitaclia.com/comprar-piso-de_una_habitacion_en_sants_sants-barcelona-i40092000000272.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso de una habitación en Sants. Consta de sala de estar exterior a balcón, salón-comedor, cocina independiente, un dorm...",2023-06-23,Sants-Montjuïc,Sants
id4190004450512,Piso  Carrer granollers 9. Obra nueva,440000,3,2,80,5500,FLAT,Barcelona,La Font d´en Fargues,https://www.habitaclia.com/comprar-piso-obra_nueva_la_font_d_en_fargues-barcelona-i4190004450512.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,PROMOCIÓN EN FONT D´EN FARGUES CON VIVIENDAS EXTERIORES Y OPCIÓN DE PISCINA PRIVADA SEGÚN TIPOLOGÍA. A UN PASO DE TODO....,2023-06-23,Horta-Guinardó,la Font d'en Fargues
id5329004353993,Piso  Carrer del concili de trento. Oportunidad en bac de roda! +info. +34691186446 thabata m.,210000,3,1,90,2333,FLAT,Barcelona,Sant Martí de Provençals,https://www.habitaclia.com/comprar-piso-oportunidad_en_bac_de_roda_info_34691186446_thabata_m_sant_marti_de_provencals-barcelona-i5329004353993.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,REFERENCIA: THAB-ANTO225  CONTACTA CON NOSOTROS POR  PARA VISITAS AL THÁBATA M.  LA CASA AG...,2023-06-23,Sant Martí,Sant Martí de Provençals
id8166003788492,Piso  en  Poblenou. Vivienda de diseño y local comercial en poblenou,550000,3,2,312,1763,FLAT,Barcelona,Poblenou,https://www.habitaclia.com/comprar-piso-vivienda_de_diseno_y_local_comercial_en_poblenou_poblenou-barcelona-i8166003788492.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Espectacular propiedad compuesta por local comercial de 155 m2, con doble altura, ideal para montar un negocio, despacho...",2023-06-23,Sant Martí,el Poblenou
id4975004333116,"Piso  en  Barri de les Corts. En venta piso en les corts (barcelona), totalmente exterior y co",795000,5,2,150,5300,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-en_venta_en_les_corts_totalmente_exterior_y_co_barri_de_les_corts-barcelona-i4975004333116.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Excelente piso en planta alta con abundante luz natural en Les Corts, con vistas a la plaza Doctor Ignasi Barraquer y a...",2023-06-23,Les Corts,les Corts
id19086004316060,Piso  en  Putget - Farró. Fantástica vivienda a reformar en planta cuadrada- toda exterior,620000,3,3,135,4593,FLAT,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-fantastica_vivienda_a_reformar_en_planta_cuadrada_toda_exterior_putget_farro-barcelona-i19086004316060.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,TØRIL MÖLLER presenta acogedora vivienda toda exterior y de planta cuadrada en finca de obra vista de 1979. Ofrece recib...,2023-06-23,Sarrià-Sant Gervasi,el Putxet i el Farró
id4455003750145,Piso  Torre melina. Piso con 2 habitaciones con ascensor y calefacción,390000,2,1,70,5571,FLAT,Barcelona,Sant Ramon,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_y_calefaccion_sant_ramon_maternitat-barcelona-i4455003750145.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO EN VENTA EN CAMI TORRE MELINA CON CARRETERA COLLBLANC   La Finca es del año 2014, es una quinta planta altura rea...",2023-06-23,Les Corts,la Maternitat i Sant Ramon
id5612002808281,"Piso  en  Sant Gervasi - Bonanova. Piso con 5 habitaciones con ascensor, parking, piscina, calefacc",1490000,5,4,214,6963,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_ascensor_parking_piscina_calefacc_sant_gervasi_bonanova-barcelona-i5612002808281.htm?pag=5&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Exclusiva vivienda con terraza y piscina privada en Sant Gervasi- La Bonanova, Barcelona Presentamos esta exclusiva pro...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id8166003791960,Casa pareada  en  La Vila Olímpica del Poblenou. Casa dúplex de diseño en vila olímpica,630000,2,2,120,5250,PAIRED_HOUSE,Barcelona,La Vila Olímpica del Poblenou,https://www.habitaclia.com/comprar-casa_pareada-casa_duplex_de_diseno_en_vila_olimpica_la_vila_olimpica_del_poblenou-barcelona-i8166003791960.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Esta espectacular casa dúplex en Vila Olímpica, consta de 83m2 construidos, además de dos terrazas de 55m2 en total y un...",2023-06-23,Sant Martí,la Vila Olímpica del Poblenou
id21311004317149,"Ático  en  Avinguda de madrid 171. Ático reformado único, terraza con vistas 4 orientaciones, sol t",455000,4,1,105,4333,PENTHOUSE,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-atico-reformado_unico_terraza_con_vistas_4_orientaciones_sol_t_avenida_de_madrid_171_barri_de_les_corts-barcelona-i21311004317149.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,En la mejor zona de Les Corts encontramos este espectacular ático recién reformado con terraza. La vivienda se ubica en...,2023-06-23,Les Corts,les Corts
id4737003817353,Piso  Carrer del príncep de viana. Piso en venta cerca del mercat de sant antoni,370000,2,2,89,4157,FLAT,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-en_venta_cerca_del_mercat_de_sant_antoni_raval-barcelona-i4737003817353.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,Presentamos magnifico piso ubicado en la quinta planta de una finca integralmente rehabilitada en el 2020 a pocos pasos...,2023-06-23,Ciutat Vella,el Raval
id4509004192126,Piso  Carrer de girona. Vivienda exclusiva con salida directa a una terraza. impresionan,1200000,5,2,208,5769,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-vivienda_exclusiva_con_salida_directa_a_una_terraza_impresionan_dreta_de_l_eixample-barcelona-i4509004192126.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,GERONA/ CONSELL DE CENT Vivienda exclusiva de 208m² construidos con salida directa a una terraza orientada a sudoeste q...,2023-06-23,Eixample,la Dreta de l'Eixample
id9354004270037,"Piso  Carrer del doctor roux. Piso con 5 habitaciones con parking, calefacción, aire acondicio",1480000,5,4,180,8222,FLAT,Barcelona,Tres Torres,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_parking_calefaccion_aire_acondicio_tres_torres-barcelona-i9354004270037.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta en Tres Torres, Barcelona.  Impecable piso de 180m², con reciente reforma de mucha calidad, en una de la...",2023-06-23,Sarrià-Sant Gervasi,les Tres Torres
id4509004193065,"Piso  Catalunya. El piso tiene muchas posibilidades, ya que necesita una reforma",1550000,8,3,249,6225,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-el_tiene_muchas_posibilidades_ya_que_necesita_una_reforma_dreta_de_l_eixample-barcelona-i4509004193065.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,RAMBLA DE CATALUNYA / DIPUTACIÓ Guinotprunera presenta esta espectacular vivienda a reformar con elementos originales e...,2023-06-23,Eixample,la Dreta de l'Eixample
id2376004365650,Piso  Rogent. Piso con 3 habitaciones con calefacción,225000,3,1,81,2778,FLAT,Barcelona,El Camp de l´Arpa del Clot,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_calefaccion_el_camp_de_l_arpa_del_clot-barcelona-i2376004365650.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,"OPORTUNIDAD DE INVERSION EN CALLE ROGENT CON MALLORCA, en Camp de l´Arpa. PIS AMB LLOGATERA. Rogent es una calle peatona...",2023-06-23,Sant Martí,el Camp de l'Arpa del Clot
id14766003121237,Loft  Carrer de la concòrdia,275000,1,1,50,5500,LOFT,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-loft-el_poble_sec_parc_de_montjuic-barcelona-i14766003121237.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso en la última planta en edificio de 2008 con ascensor. Al ser el edificio esquinero la vivienda es muy luminosa ya q...,2023-06-23,Sants-Montjuïc,el Poble-sec
id2410004283152,Piso  Mare de deu del port. 100% financiacion - sin comision de agencia,153000,3,1,66,2318,FLAT,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-100_financiacion_sin_comision_de_agencia_la_marina_del_port-barcelona-i2410004283152.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,Atención !! Si quieres reformar la vivienda también lo podemos financiar. Con las mismas condiciones de la hipoteca y a...,2023-06-23,Sants-Montjuïc,la Marina de Port
id3901004273076,Piso  Carrer del cardenal vives i tutó. Vivienda en sarrià,675000,4,2,136,4963,FLAT,Barcelona,Sarrià,https://www.habitaclia.com/comprar-piso-vivienda_en_sarria_sarria-barcelona-i3901004273076.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Bonita vivienda situada en pleno corazón de Sarriá.   Finca de obra vista con dos ascensores, servicio de portería  y...",2023-06-23,Sarrià-Sant Gervasi,Sarrià
id3901004272958,Piso  Passeig de sant gervasi. Excepcional piso con terraza y piscina comunitaria,740000,3,2,135,5481,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-excepcional_con_terraza_y_piscina_comunitaria_sant_gervasi_bonanova-barcelona-i3901004272958.htm?pag=6&hab=1&ban=1&f=&geo=p&from=list&lo=55,"ACTUALMENTE ESTÁ ALQUILADO  Excepcional vivienda joven con terraza junto a Plaça Alfons Comín, con piscina en la azote...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
